job_title,job_location,job_department,job_url,first_seen,base_salary,job_type,job_level,job_apply_end_date,last_seen,is_active,company,company_url,job_board,job_board_url
Community Specialist Intern,Jakarta Selatan,Marketing And Social Media,https://dealls.com/role/community-specialist-intern,22/08/2024 07:11:18,900000,internship,N/A,,2024-08-05T09:07:00.051Z,True,Suzuverse Indonesia,N/A,Dealls,https://dealls.com/
Host Live Streaming Fulltime (Brand Momelca / Josephine Anni),Jakarta,Marketing And Social Media,https://dealls.com/role/host-live-streaming-fulltime-brand,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-23T02:28:25.330Z,True,Sharkmind,N/A,Dealls,https://dealls.com/
Business Manager,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/business-manager-4,22/08/2024 07:11:18,20000000,fullTime,N/A,,2024-08-08T02:17:33.031Z,True,Akar Inti Enterprise,N/A,Dealls,https://dealls.com/
Sales Online,Jakarta Utara,Business Dev And Sales,https://dealls.com/role/sales-online,22/08/2024 07:11:18,4500000,fullTime,N/A,,2024-06-05T00:09:53.526Z,True,Wilopo Cargo,N/A,Dealls,https://dealls.com/
Associate Marketing Manager,Jakarta Pusat,Marketing And Social Media,https://dealls.com/role/associate-marketing-manager,22/08/2024 07:11:18,8000000,fullTime,N/A,,2024-08-16T03:07:00.434Z,True,DIPA Healthcare,N/A,Dealls,https://dealls.com/
ADVERTISER,Depok,Marketing And Social Media,https://dealls.com/role/advertiser-7,22/08/2024 07:11:18,3500000,contract,N/A,,2024-08-02T06:00:27.255Z,True,PT Simantep Digital Grup,N/A,Dealls,https://dealls.com/
Scrum Master,Jakarta Timur,It And Engineering,https://dealls.com/role/scum-master,22/08/2024 07:11:18,N/A,contract,N/A,,2024-07-29T11:50:04.812Z,True,PT. Amalura Multi Dimensi,N/A,Dealls,https://dealls.com/
Software Engineer (.Net) - Senior,Jakarta Timur,It And Engineering,https://dealls.com/role/software-engineer-net-senior,22/08/2024 07:11:18,N/A,contract,N/A,,2024-07-30T07:33:26.784Z,True,PT. Amalura Multi Dimensi,N/A,Dealls,https://dealls.com/
Sales Representative,Tangerang Selatan,Business Dev And Sales,https://dealls.com/role/sales-representative-29,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-07T08:20:17.232Z,True,PT Taiwan Benefit Indonesia,N/A,Dealls,https://dealls.com/
Live Streamer,Bekasi,Marketing And Social Media,https://dealls.com/role/live-streamer-1,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-14T08:31:38.443Z,True,ANTARESTAR,N/A,Dealls,https://dealls.com/
Product Development,Bekasi,Data And Product Management,https://dealls.com/role/product-development-5,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-16T04:31:21.960Z,True,ANTARESTAR,N/A,Dealls,https://dealls.com/
Mergers and Acquisitions Analyst,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/mergers-and-acquisitions-analyst-1,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-31T02:09:14.974Z,True,Graye,N/A,Dealls,https://dealls.com/
Sales Executive - Makassar,Makassar,Business Dev And Sales,https://dealls.com/role/sales-farmer-makassar,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-17T03:39:38.447Z,True,BRIK,N/A,Dealls,https://dealls.com/
Sales Supervisor - Cirebon,Cirebon,Business Dev And Sales,https://dealls.com/role/sales-supervisor-cirebonc,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-17T04:07:51.111Z,True,BRIK,N/A,Dealls,https://dealls.com/
Sales Executive (Legok-Balaraja Tangerang),Tangerang,Business Dev And Sales,https://dealls.com/role/walk-in-interview-field-sales,22/08/2024 07:11:18,4000000,fullTime,N/A,,2024-01-31T14:06:10.870Z,True,BRIK,N/A,Dealls,https://dealls.com/
Field Operational Coordinator,Jakarta,Admin And Ops,https://dealls.com/role/field-operational-coordinator,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-24T11:59:05.606Z,True,Tripilar,N/A,Dealls,https://dealls.com/
Search Engine Marketing (SEM),Jakarta Barat,Marketing And Social Media,https://dealls.com/role/search-engine-marketing-sem,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-26T08:45:06.110Z,True,IDEKU,N/A,Dealls,https://dealls.com/
Senior DevOps,Jakarta Barat,It And Engineering,https://dealls.com/role/senior-devops-1,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-05T07:52:37.267Z,True,IDEKU,N/A,Dealls,https://dealls.com/
Apoteker - Penanggung Jawab Teknis (PJT) Kosmetik,Jakarta Barat,Health And Science,https://dealls.com/role/apoteker-penanggung-jawab-teknis-pjt,22/08/2024 07:11:18,N/A,contract,N/A,,2024-07-10T07:28:40.127Z,True,United Creative,N/A,Dealls,https://dealls.com/
Sales Executive (MICE & TOUR),Bali,Business Dev And Sales,https://dealls.com/role/sales-executive-mice-and-tour,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-14T02:03:13.533Z,True,United Creative,N/A,Dealls,https://dealls.com/
Event Production Manager,Jakarta Barat,N/A,https://dealls.com/role/event-production-manager,22/08/2024 07:11:18,N/A,contract,N/A,,2024-08-10T22:21:09.783Z,True,United Creative,N/A,Dealls,https://dealls.com/
Data Warehouse Engineer,Jakarta Selatan,Data And Product Management,https://dealls.com/role/data-warehouse-engineer,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-17T02:49:38.465Z,True,PT Indonesia Fintopia Technology (Easycash),N/A,Dealls,https://dealls.com/
User Operations Specialist (Mandarin),Jakarta Selatan,Marketing And Social Media,https://dealls.com/role/user-operations-specialist-mandarin-speaker,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-03-13T08:49:23.293Z,True,PT Indonesia Fintopia Technology (Easycash),N/A,Dealls,https://dealls.com/
Admin Logistik,Kendari,Admin And Ops,https://dealls.com/role/admin-logistik,22/08/2024 07:11:18,3000000,fullTime,N/A,,2024-08-14T04:47:05.626Z,True,PT. Tiga Berlian Mandiri (Tiberman),N/A,Dealls,https://dealls.com/
Host Live Streaming,Tangerang,Marketing And Social Media,https://dealls.com/role/host-live-streaming-17,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-04-05T06:37:01.398Z,True,mGanik Group - PT Mganik Grup Mitra Indonesia,N/A,Dealls,https://dealls.com/
B2B Account Manager,Jakarta Pusat,Business Dev And Sales,https://dealls.com/role/b2b-account-manager,22/08/2024 07:11:18,15000000,fullTime,N/A,,2024-08-16T11:15:34.109Z,True,PT. Karir Bangun Bersama (Careernbuilding),N/A,Dealls,https://dealls.com/
Modern Trade Sales Executive,Jakarta Pusat,Business Dev And Sales,https://dealls.com/role/modern-trade-sales-executive,22/08/2024 07:11:18,5000000,fullTime,N/A,,2024-08-14T16:29:14.928Z,True,PT. Indonesia Ascendo Lighting,N/A,Dealls,https://dealls.com/
SHIFT LEADER MEKANIK PRODUKSI,Semarang Regency,Admin And Ops,https://dealls.com/role/shift-leader-mekanik-produksi,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-03-22T02:27:17.472Z,True,PT ara Shoes Indonesia,N/A,Dealls,https://dealls.com/
Donor Relationship Management,Bogor,Business Dev And Sales,https://dealls.com/role/donor-relationship-management,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-09T07:50:52.475Z,True,Yayasan Cinta Quran Global,N/A,Dealls,https://dealls.com/
Medical Representative Supervisor (Kudus - Semarang),Semarang,N/A,https://dealls.com/role/medical-representative-kudus-semarang,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-04-25T09:34:18.914Z,True,mGanik Group - PT Mganik Grup Mitra Indonesia,N/A,Dealls,https://dealls.com/
Head of Corporate Legal,Jakarta,Business Dev And Sales,https://dealls.com/role/head-of-corporate-legal,22/08/2024 07:11:18,40000000,fullTime,N/A,,2024-07-27T04:15:46.026Z,True,PT. Karir Bangun Bersama (Careernbuilding),N/A,Dealls,https://dealls.com/
Sales And Marketing Manager,Pekalongan,Business Dev And Sales,https://dealls.com/role/sales-and-marketing-manager-5,22/08/2024 07:11:18,10000000,fullTime,N/A,,2024-07-27T13:22:03.549Z,True,PT. Karir Bangun Bersama (Careernbuilding),N/A,Dealls,https://dealls.com/
SENIOR SALES PROJECT,Jakarta,Business Dev And Sales,https://dealls.com/role/senior-sales-project,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-14T08:57:47.961Z,True,PT Trimitra Karunia Pinastika,N/A,Dealls,https://dealls.com/
Channel Development,Tangerang,Marketing And Social Media,https://dealls.com/role/channel-development-1,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-04-05T03:24:58.227Z,True,mGanik Group - PT Mganik Grup Mitra Indonesia,N/A,Dealls,https://dealls.com/
Host Live Streaming,Jakarta Pusat,Marketing And Social Media,https://dealls.com/role/host-live-streaming-25,22/08/2024 07:11:18,4600000,fullTime,N/A,,2024-08-16T04:54:04.143Z,True,PT. Mega Byte Indonesia,N/A,Dealls,https://dealls.com/
SHIFT LEADER MEKANIK PRODUKSI,Semarang Regency,Admin And Ops,https://dealls.com/role/shift-leader-mekanik-produksi,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-03-22T02:27:17.472Z,True,PT ara Shoes Indonesia,N/A,Dealls,https://dealls.com/
Modern Trade Sales Executive,Jakarta Pusat,Business Dev And Sales,https://dealls.com/role/modern-trade-sales-executive,22/08/2024 07:11:18,5000000,fullTime,N/A,,2024-08-14T16:29:14.928Z,True,PT. Indonesia Ascendo Lighting,N/A,Dealls,https://dealls.com/
Donor Relationship Management,Bogor,Business Dev And Sales,https://dealls.com/role/donor-relationship-management,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-09T07:50:52.475Z,True,Yayasan Cinta Quran Global,N/A,Dealls,https://dealls.com/
Multimedia Editor,Bogor,Design And Creative,https://dealls.com/role/multimedia-editor,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-07T09:10:09.524Z,True,Yayasan Cinta Quran Global,N/A,Dealls,https://dealls.com/
B2B Account Manager,Jakarta Pusat,Business Dev And Sales,https://dealls.com/role/b2b-account-manager,22/08/2024 07:11:18,15000000,fullTime,N/A,,2024-08-16T11:15:34.109Z,True,PT. Karir Bangun Bersama (Careernbuilding),N/A,Dealls,https://dealls.com/
Corporate Sales,Bandung,Business Dev And Sales,https://dealls.com/role/corporate-sales-2,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-09T08:12:03.159Z,True,Torch.id,N/A,Dealls,https://dealls.com/
Host Live Streaming,Tangerang,Marketing And Social Media,https://dealls.com/role/host-live-streaming-17,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-04-05T06:37:01.398Z,True,mGanik Group - PT Mganik Grup Mitra Indonesia,N/A,Dealls,https://dealls.com/
Admin Logistik,Kendari,Admin And Ops,https://dealls.com/role/admin-logistik,22/08/2024 07:11:18,3000000,fullTime,N/A,,2024-08-14T04:47:05.626Z,True,PT. Tiga Berlian Mandiri (Tiberman),N/A,Dealls,https://dealls.com/
Sales Executive at Castanea Print Shop,Tangerang Selatan,Business Dev And Sales,https://dealls.com/role/sales-executive-at-castanea-print,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-04T13:14:54.838Z,True,Redwoods Digital,N/A,Dealls,https://dealls.com/
Freelance Tiktok Livestream Host for REI Skin,Surabaya,Marketing And Social Media,https://dealls.com/role/freelance-tiktok-livestream-host-for,22/08/2024 07:11:18,N/A,freelance,N/A,,2024-07-29T13:01:11.226Z,True,BrandPartner - Strategic Growth Consultant,N/A,Dealls,https://dealls.com/
Business Strategist for Kurnia Jatim Group,Surabaya,Business Dev And Sales,https://dealls.com/role/business-strategist-for-kurnia-jatim,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-22T08:16:10.161Z,True,BrandPartner - Strategic Growth Consultant,N/A,Dealls,https://dealls.com/
Business Operations Consultant,Surabaya,Admin And Ops,https://dealls.com/role/business-operations-consultant,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-18T03:12:44.191Z,True,BrandPartner - Strategic Growth Consultant,N/A,Dealls,https://dealls.com/
Marketing & Sales Manager for Kurnia Jatim Group,Surabaya,Business Dev And Sales,https://dealls.com/role/marketing-and-sales-manager-for,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-19T04:31:32.830Z,True,BrandPartner - Strategic Growth Consultant,N/A,Dealls,https://dealls.com/
Director of Business Development for Kurnia Jatim Group,Surabaya,Business Dev And Sales,https://dealls.com/role/director-of-business-development,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-22T08:16:24.759Z,True,BrandPartner - Strategic Growth Consultant,N/A,Dealls,https://dealls.com/
Finance Accounting and Tax for Havanna Reflexology,Surabaya,Finance And Accounting,https://dealls.com/role/finance-accounting-and-tax-for,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-15T08:59:54.717Z,True,BrandPartner - Strategic Growth Consultant,N/A,Dealls,https://dealls.com/
Socialcommerce Analyst,Bandung,Marketing And Social Media,https://dealls.com/role/socialcommerce-analyst,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-05T08:19:23.190Z,True,Torch.id,N/A,Dealls,https://dealls.com/
CRM Specialist,Yogyakarta,Marketing And Social Media,https://dealls.com/role/crm-specialist-9,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-23T07:17:29.964Z,True,KiriminAja,N/A,Dealls,https://dealls.com/
Tax & Accounting,Jakarta Utara,Finance And Accounting,https://dealls.com/role/tax-and-accounting,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-29T10:10:15.761Z,True,PT. BING KREATIF MANDIRI,N/A,Dealls,https://dealls.com/
Area Manager Kalimantan (Barat dan Utara),Jakarta Utara,Business Dev And Sales,https://dealls.com/role/area-manager-kalimantan-barat-dan,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-10T05:04:56.964Z,True,PT. BING KREATIF MANDIRI,N/A,Dealls,https://dealls.com/
Technical Specialist,Jakarta Pusat,It And Engineering,https://dealls.com/role/technical-specialist,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-13T04:51:46.745Z,True,Triputra Visi Energi (TRIVE),N/A,Dealls,https://dealls.com/
Site Manager,Jakarta,It And Engineering,https://dealls.com/role/site-manager-1,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-02T10:02:18.358Z,True,Triputra Visi Energi (TRIVE),N/A,Dealls,https://dealls.com/
Collection Intern,Samarinda,Finance And Accounting,https://dealls.com/role/collection-intern,22/08/2024 07:11:18,N/A,internship,N/A,,2024-07-16T04:15:53.682Z,True,Triputra Visi Energi (TRIVE),N/A,Dealls,https://dealls.com/
Civil Engineer,Jakarta Selatan,It And Engineering,https://dealls.com/role/civil-engineer-2,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-08T02:45:44.898Z,True,Triputra Visi Energi (TRIVE),N/A,Dealls,https://dealls.com/
Sales Acquisition,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/sales-acquisition-1,22/08/2024 07:11:18,15000000,fullTime,N/A,,2024-08-15T07:05:49.952Z,True,Akar Inti Enterprise,N/A,Dealls,https://dealls.com/
Sales Logistik/Forwarding (Surabaya),Surabaya,Business Dev And Sales,https://dealls.com/role/sales-logistikforwarding-surabaya,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-06T03:23:04.702Z,True,muatmuat by PT AZlogistik,N/A,Dealls,https://dealls.com/
Lead Sales Representative,Jakarta Utara,Business Dev And Sales,https://dealls.com/role/lead-sales-representative-1,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-13T02:43:11.596Z,True,Wilopo Cargo,N/A,Dealls,https://dealls.com/
Proceesing Specialist (Surveyor),Tangerang,Business Dev And Sales,https://dealls.com/role/proceesing-specialist-surveyor,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-09T07:55:41.885Z,True,BPR Prima Kredit Mandiri,N/A,Dealls,https://dealls.com/
Senior Network Engineer,Jakarta Selatan,It And Engineering,https://dealls.com/role/senior-network-engineer-2,22/08/2024 07:11:18,N/A,contract,N/A,,2024-08-13T01:02:11.197Z,True,PT. Amalura Multi Dimensi,N/A,Dealls,https://dealls.com/
